uid	data_type	xy_type	school	student_id	course_name	group	test_type	question_id	slide_id	correctness	student_answer	correct_answer	question_content	course_content
cf7e60bf-21fd-4df4-8cfe-c40e3353f242	test	past	elementary school	u19	11	group 3	post test	4	10	0	IDK	few shot learning	What is the name of the method that enables ANNs to learn from limited examples? <please input your answer>	Few-shot learning. Few-shot learning aims to build accurate machine learning models with less training data. A picture highlighting the difference between large data training and few-shot training.
0762721d-15f8-4d81-b8f9-f5aaabaec640	test	past	elementary school	u19	11	group 3	post test	3	8	0	IDK	numbers/labels, the statistical relationships among them	In graphic models, what does nodes and lines represent? <please input your answer>	Graphical model. Graphical model is a new kind of fast-learning algorithm. Nodes: describe anything that can be represented by numbers or labels. Arrows and lines: show one node’s value ends up with the given value of another node. A picture of an example graph.
5716caf1-e226-4bdb-8c2a-587062d04cd5	test	past	elementary school	u19	11	group 3	post test	2	5	0	IDK	There are still areas where people perform much better than AI	Why should we watch for developments in neuroscience? Please list one reason. <please input your answer>	We should watch for developments in neuroscience. There are still areas where people perform much better than AI. There may be a different operating principle we can learn from biological neural networks. Two pictures that show the similarty between a biological neuron and the one in ANN.
cb92346c-68c5-4fad-bf3d-2aa25f3ba30a	train	future	elementary school	u19	11	group 3	post test	7	12	0	IDK	Generator/Discriminator	What are names of the two smaller models in the the neural network that can generate examples of what it has learned but has not yet seen <please input your answer>	GAN in details. A picture of the GAN architecture (random noise to generator to generate a fake image and a discriminator trying to discriminate that from the training image)
afc82a59-7846-43d1-be30-0fdcded8372d	test	future	elementary school	u19	11	group 3	post test	6	11	0	IDK	Generative model	What is the name of the neural network that can generate new examples of what it has learned but has not yet seen? <please input your answer>	Generative model. Another thing that humans have but machines seem to lack is creativity. ANN models called the generative model can create examples after learning. Generative adversarial network (GAN) learns to generate outputs indistinguishable from the real data. Images generated by GAN.
d71f3414-e01f-4da7-a488-8b055a90426d	train	past	elementary school	u19	11	group 3	post test	5	13	0	IDK	The original task and the applied task have some common features	In which condition can transfer learning reduce the time to train for the new task? (Hint: not a exact example like CNN.) <please input your answer>	Transfer learning to new areas. Humans also seem to have the ability to transfer learning to new areas. A network trained for one task may be able to be trained for another task faster if the original task and the applied task have some common features. A picture showing transfer learning where the source data/labels are larger than the target data/labels.
432302bd-a2f9-4bb4-a2a5-033b31f04cb4	train	future	elementary school	u19	11	group 3	post test	8	17	1	6	Six	How many layers does the cortex of the human big brain have? <please input your answer>	The structure of human brain. The “big brain” of humans is made of six layers organized into columns. We don’t precisely understand how the layers and columns work although we know how these cell types are distributed in the layers. Once we find out, the understanding of brain may change and impact ANN technology. A picture showing the six layers of a human brain.
14ca39ab-3a28-4974-9abd-6366f2da2f55	train	past	elementary school	u19	11	group 3	post test	1	4	0	IDK	backpropagation	Please give an example of mechanism that neurons do not have but neural networks have? <please input your answer>	The interaction has decreased. A real neuron is made of tiny electrochemical processes that are only roughly approximated in an artificial neuron model. It is unlikely that backpropagation is going on in the brain when people learn, while backpropagation is a powerful algorithm for training ANNs. A picture of backpropagation.
d8426598-cb87-4ff4-a002-dfb8d4e2c656	train	past	elementary school	u5	11	group 3	post test	4	10	1	LSL	few shot learning	What is the name of the method that enables ANNs to learn from limited examples? <please input your answer>	Few-shot learning. Few-shot learning aims to build accurate machine learning models with less training data. A picture highlighting the difference between large data training and few-shot training.
2c12a1a1-552c-4f3c-bd07-defd174702cc	train	past	elementary school	u5	11	group 3	post test	3	8	1	numbers/labels, the statistical relationships among them	numbers/labels, the statistical relationships among them	In graphic models, what does nodes and lines represent? <please input your answer>	Graphical model. Graphical model is a new kind of fast-learning algorithm. Nodes: describe anything that can be represented by numbers or labels. Arrows and lines: show one node’s value ends up with the given value of another node. A picture of an example graph.
49655d6f-7082-4b6f-bd2a-a1a9de0373fa	test	past	elementary school	u5	11	group 3	post test	2	5	1	There are still areas where people perform much better than AI	There are still areas where people perform much better than AI	Why should we watch for developments in neuroscience? Please list one reason. <please input your answer>	We should watch for developments in neuroscience. There are still areas where people perform much better than AI. There may be a different operating principle we can learn from biological neural networks. Two pictures that show the similarty between a biological neuron and the one in ANN.
a7d6008d-b777-4ee9-a8c3-6fd3792ecff5	train	future	elementary school	u5	11	group 3	post test	7	12	1	generator/disctriminator	Generator/Discriminator	What are names of the two smaller models in the the neural network that can generate examples of what it has learned but has not yet seen <please input your answer>	GAN in details. A picture of the GAN architecture (random noise to generator to generate a fake image and a discriminator trying to discriminate that from the training image)
